b'1',b'689',b'Bermuda Hospitals Board',b'3778',b'1469',b'1819',b'263',Bermuda
b'328',b'821',b'Borgess Health',b'2999',b'1127',b'1029',b'860',United States of America
b'329',b'822',b'Presbyterian Healthcare Albuquerque New Mexico',b'3468',b'730',b'507',b'1934',United States of America
b'330',b'830',b'Regions Hospital',b'476',b'998',b'785',b'2394',United States of America
b'331',b'830',b'John Muir Health Surgery Center Hospital and Medical Center',b'1211',b'710',b'2561',b'1815',United States of America
b'332',b'830',b'Largo Medical Center',b'783',b'457',b'5399',b'1934',United States of America
b'333',b'833',b'Macneal Hospital',b'627',b'2104',b'4991',b'273',United States of America
b'334',b'838',b'Maimonides Medical Center Brooklyn New York',b'643',b'812',b'10253',b'341',United States of America
b'335',b'839',b'Main Line Health',b'529',b'538',b'3715',b'2394',United States of America
b'336',b'841',b'Parkview Health Hospitals',b'2386',b'547',b'1138',b'2394',United States of America
b'337',b'843',b'Mercy Health Services Baltimore MD',b'1352',b'798',b'4856',b'843',United States of America
b'338',b'843',b'West River Health Services',b'4442',b'171',b'5294',b'2394',United States of America
b'339',b'843',b'Osf Saint Francis Medical Center',b'1204',b'787',b'2618',b'1328',United States of America
b'340',b'846',b'Vail Valley Medical Center',b'3865',b'224',b'4194',b'2394',United States of America
b'341',b'850',b'Palomar Pomerado Health CA',b'611',b'2184',b'433',b'972',United States of America
b'342',b'851',b'Arizona Cancer Center',b'1797',b'989',b'1438',b'1157',United States of America
b'343',b'854',"b""Joseph M Sanzari Children's Hospital Hackensack University Medical Center""",b'1806',b'1194',b'2176',b'753',United States of America
b'344',b'854',b'Virtua Health New Jersey',b'1522',b'783',b'3092',b'1157',United States of America
b'345',b'856',b'Alta Bates Summit Medical Center',b'240',b'885',b'4654',b'1328',United States of America
b'346',b'858',b'Mills Peninsula Health Services',b'480',b'888',b'4442',b'1157',United States of America
b'347',b'858',b'University of Arizona Health Network',b'140',b'1274',b'1063',b'2394',United States of America
b'348',b'863',b'Plantation General Hospital',b'5410',b'544',b'4270',b'753',United States of America
b'349',b'867',"b""Children's Health System""",b'2082',b'1522',b'909',b'815',United States of America
b'350',b'871',b'Central Maine Medical Center',b'2622',b'1384',b'1245',b'729',United States of America
b'351',b'875',b'Tristar Health System',b'778',b'696',b'4079',b'1815',United States of America
b'352',b'876',b'Doctors Hospital of Augusta',b'1248',b'649',b'2684',b'1934',United States of America
b'353',b'877',b'St Joseph Hospital of Orange',b'2455',b'1144',b'867',b'1157',United States of America
b'354',b'877',b'Cleveland Clinic Lerner Research Institute Cleveland Ohio',b'3608',b'1201',b'1317',b'736',United States of America
b'355',b'884',b'Northwest Community Hospital',b'4155',b'840',b'1586',b'972',United States of America
b'356',b'885',b'Robert H Lurie Comprehensive Cancer Center of Northwestern University',b'2991',b'1851',b'2268',b'337',United States of America
b'357',b'889',"b""SSM Cardinal Glennon Children's Medical Center""",b'2616',b'971',b'1725',b'972',United States of America
b'358',b'890',b'Madison Center',b'2641',b'1296',b'1105',b'860',United States of America
b'359',b'894',b'University of California Irvine Health Care',b'1001',b'2370',b'1024',b'598',United States of America
b'360',b'896',b'Denver Health',b'2432',b'640',b'917',b'2394',United States of America
b'361',b'899',b'Hurley Medical Center',b'1735',b'1297',b'2138',b'753',United States of America
b'362',b'900',b'Aventura Hospital and Medical Center',b'792',b'355',b'5959',b'2394',United States of America
b'363',b'902',b'Ascension Health Hospitals',b'3681',b'364',b'2197',b'2394',United States of America
b'364',b'903',b'Fort Walton Beach Medical Center',b'796',b'928',b'7210',b'622',United States of America
b'365',b'906',b'Osf Saint Anthony Medical Center',b'889',b'1809',b'3062',b'529',United States of America
b'366',b'908',b'Blake Medical Center',b'591',b'334',b'6962',b'2394',United States of America
b'367',b'909',b'KentuckyOne Health',b'1071',b'1482',b'1567',b'972',United States of America
b'368',b'913',b'Regional Medical Center Bayonet Point',b'703',b'673',b'2598',b'2394',United States of America
b'369',b'921',b'Rehabilitation Institute of Chicago',b'342',b'499',b'8481',b'1739',United States of America
b'370',b'924',b'Porter Adventist Hospital',b'4595',b'375',b'4715',b'1328',United States of America
b'371',b'926',"b""Gillette Children's Specialty Healthcare""",b'3583',b'1034',b'2570',b'694',United States of America
b'372',b'929',b'New England Baptist Hospital',b'4709',b'1489',b'2654',b'360',United States of America
b'373',b'932',b'University of South Alabama Health System',b'1648',b'2433',b'971',b'513',United States of America
b'374',b'935',b'West Houston Medical Center',b'785',b'1938',b'7298',b'234',United States of America
b'375',b'936',b'Mayo Clinic Health System',b'1549',b'795',b'1083',b'2394',United States of America
b'376',b'939',b'University of Michigan W.K Kellogg Eye Center',b'2615',b'595',b'3765',b'1328',United States of America
b'377',b'949',b'Loyola University Health System',b'1085',b'423',b'5445',b'2394',United States of America
b'378',b'950',"b""University of Chicago Comer Children's Hospital""",b'2423',b'867',b'1923',b'1328',United States of America
b'379',b'951',b'Florida Hospital Association',b'4003',b'794',b'2674',b'972',United States of America
b'380',b'954',b'Sutter Medical Center Sacramento',b'391',b'2196',b'1940',b'753',United States of America
b'381',b'959',b'Missouri Delta Medical Center',b'6496',b'126',b'6897',b'2394',United States of America
b'382',b'962',b'Penrose St Francis Health Services',b'3839',b'280',b'4747',b'2394',United States of America
b'383',b'964',b'Yale Cancer Center',b'1475',b'2042',b'1510',b'630',United States of America
b'384',b'966',b'Saint Agnes Medical Center CA',b'1451',b'1327',b'2380',b'931',United States of America
b'385',b'966',b'Southcoast Health System & Southcoast Hospitals Group',b'2474',b'1202',b'408',b'1934',United States of America
b'386',b'970',"b'Welcome to St Joseph Mercy Oakland Ann Arbor, Michigan (MI) - St Joseph Mercy Health System'",b'2787',b'533',b'2096',b'2394',United States of America
b'387',b'970',"b""University of Iowa Children's Hospital""",b'905',b'2578',b'2298',b'456',United States of America
b'388',b'972',b'Metro Health',b'2187',b'1400',b'1212',b'1085',United States of America
b'389',b'974',b'St Joseph Health Center',b'2244',b'1094',b'1538',b'1289',United States of America
b'390',b'974',b'(1)  Adventist Health System',b'388',b'578',b'5624',b'2394',United States of America
b'391',b'977',b'Memorial Hospital Jacksonville',b'736',b'947',b'6619',b'898',United States of America
b'392',b'978',"b""Le Bonheur Children's Medical Center""",b'1977',b'1033',b'948',b'1934',United States of America
b'393',b'979',b'Oak Hill Hospital',b'816',b'629',b'3814',b'2394',United States of America
b'394',b'980',b'Long Island IVF (East Coast Fertility)',b'2106',b'668',b'5597',b'1132',United States of America
b'395',b'981',b'Hallmark Health',b'615',b'1441',b'2522',b'1270',United States of America
b'396',b'983',b'Mckinley Health Center University of Illinois at Urbana Champaign',b'5723',b'382',b'2043',b'2394',United States of America
b'397',b'986',b'Cgh Medical Center',b'715',b'1352',b'1217',b'1934',United States of America
b'398',b'993',b'Atlanticare Regional Medical Center',b'2504',b'1040',b'2898',b'972',United States of America
b'399',b'994',b'Alexian Brothers Health System',b'1279',b'868',b'1560',b'2394',United States of America
b'400',b'995',b'Kendall Regional Medical Center',b'822',b'525',b'5518',b'2394',United States of America
b'401',b'996',b'Fayette Regional Health System Connersville IN',b'6479',b'133',b'7210',b'2394',United States of America
b'402',b'998',b'MDhospitals Maryland Hospital Association',b'1046',b'1682',b'967',b'1328',United States of America
b'403',b'1002',b'Rose Medical Center',b'1058',b'695',b'4654',b'1934',United States of America
b'404',b'1004',b'UC Health',b'1254',b'1062',b'1725',b'1934',United States of America
b'405',b'1009',b'Brooklyn Hospital Center',b'3280',b'1406',b'3911',b'494',United States of America
b'406',b'1009',b'Northside Hospital & Tampa Bay Heart Institute',b'791',b'601',b'6213',b'1934',United States of America
b'407',b'1011',b'Department of Surgery at the University of Michigan',b'3019',b'745',b'2474',b'1815',United States of America
b'408',b'1013',b'University of Texas Medical Branch HealthCare at Galveston',b'343',b'927',b'3086',b'2394',United States of America
b'409',b'1017',b'Lawnwood Regional Medical Center & Heart Institute',b'976',b'490',b'5838',b'2394',United States of America
b'410',b'1020',b'Aurora Baycare Medical Center',b'328',b'3332',b'4991',b'275',United States of America
b'411',b'1022',b'(1)  Baptist Health Care Pensacola Florida',b'3524',b'526',b'2197',b'2394',United States of America
b'412',b'1027',"b""St Luke's Hospital Chesterfield Missouri""",b'830',b'1294',b'1580',b'1934',United States of America
b'413',b'1027',"b'Welcome to St Mary Mercy Livonia Hospital - Livonia, MI'",b'2346',b'1084',b'1729',b'1328',United States of America
b'414',b'1030',b'Pinnaclehealth Harrisburg',b'1500',b'892',b'1397',b'2394',United States of America
b'415',b'1030',b'Maricopa Integrated Health System',b'2979',b'1393',b'586',b'1739',United States of America
b'416',b'1034',b'Jps Health Network',b'2579',b'1117',b'1471',b'1739',United States of America
b'417',b'1035',b'Butler Hospital Providence Rhode Island',b'1838',b'1580',b'3519',b'609',United States of America
b'418',b'1037',b'Holy Cross Hospital Silver Spring MD',b'1689',b'1318',b'1155',b'1815',United States of America
b'419',b'1038',b'Swedish Medical Denver',b'673',b'821',b'3156',b'2394',United States of America
b'420',b'1047',b'(1)  Bridgeport Hospital',b'121',b'1190',b'3329',b'2394',United States of America
b'421',b'1060',b'Carondelet Health Network AZ',b'3963',b'1780',b'1266',b'634',United States of America
b'422',b'1063',b'Care Group Healthcare System',b'562',b'939',b'2814',b'2394',United States of America
b'423',b'1066',b'Boys Town National Research Hospital',b'4246',b'1240',b'2364',b'753',United States of America
b'424',b'1068',b'Tampa General Hospital',b'5243',b'803',b'1384',b'1815',United States of America
b'425',b'1068',b'ThedaCare',b'1361',b'906',b'1689',b'2394',United States of America
b'426',b'1075',b'Christian Medical College & Hospital',b'4452',b'1077',b'1085',b'1328',United States of America
b'427',b'1075',b'Grand Strand Regional Medical Center',b'759',b'754',b'3965',b'2394',United States of America
b'428',b'1077',b'St Mary Medical Center Langhorne PA',b'1346',b'1547',b'1013',b'1815',United States of America
b'429',b'1077',"b""UCSF Benioff Children's Hospital""",b'2598',b'616',b'3778',b'1934',United States of America
b'430',b'1081',"b""Presbyterian St Luke's Medical Center""",b'815',b'588',b'7039',b'1934',United States of America
b'431',b'1081',b'Akron General Medical Center',b'1545',b'1227',b'1363',b'1934',United States of America
b'432',b'1083',b'Central Florida Regional Hospital',b'1157',b'741',b'4856',b'1934',United States of America
b'433',b'1083',"b""Children's Hospital New Orleans""",b'1360',b'1559',b'2505',b'972',United States of America
b'434',b'1085',"b""St Anthony's Health Care""",b'1276',b'959',b'1666',b'2394',United States of America
b'435',b'1087',b'Louisiana Hospital Association',b'5943',b'1433',b'534',b'1085',United States of America
b'436',b'1089',b'Parrish Medical Center',b'1593',b'1123',b'2831',b'1328',United States of America
b'437',b'1091',b'Guthrie Health and Medical Care',b'2038',b'1251',b'1768',b'1328',United States of America
b'438',b'1091',b'St Petersburg General Hospital',b'628',b'610',b'5838',b'2394',United States of America
b'439',b'1094',"b""HCA Virginia (Henrico Doctors' Hospital)""",b'883',b'657',b'4856',b'2394',United States of America
b'440',b'1096',b'Cheshire Medical Center / Dartmouth Hitchcock Clinic',b'1296',b'1376',b'2887',b'1157',United States of America
b'441',b'1096',b'Kdhcd Kaweah Delta Health Care District',b'2242',b'1330',b'3814',b'753',United States of America
b'442',b'1101',b'Dekalb Medical Center Decatur GA',b'2923',b'1072',b'1841',b'1739',United States of America
b'443',b'1103',"b""Children's Hospital of Omaha""",b'1158',b'1971',b'822',b'1328',United States of America
b'444',b'1105',b'Tucson Medical Center',b'1640',b'1088',b'1098',b'2394',United States of America
b'445',b'1113',b'Meriter Health Services',b'1774',b'968',b'1351',b'2394',United States of America
b'446',b'1115',b'North Mississippi Medical Center',b'4309',b'1651',b'260',b'1328',United States of America
b'447',b'1117',"b""St Mark's Hospital UT""",b'1059',b'522',b'6374',b'2394',United States of America
b'448',b'1120',"b""Connecticut Children's Medical Center""",b'399',b'1046',b'3204',b'2394',United States of America
b'449',b'1124',b'John C Lincoln Hospitals',b'4083',b'884',b'2263',b'1328',United States of America
b'450',b'1128',b'Catholic Health Services of Long Island',b'780',b'1115',b'2033',b'2394',United States of America
b'451',b'1130',b'Palms West Hospital',b'911',b'707',b'6213',b'1934',United States of America
b'452',b'1131',b'Infertility Center of St Louis St Luke\xe2\x80\x99s Hospital',b'6440',b'2010',b'2648',b'310',United States of America
b'453',b'1133',b'Department of Pediatrics at The University of Texas Health Science Center At San Antonio',b'8657',b'2613',b'1458',b'225',United States of America
b'454',b'1133',b'Hendricks Regional Health',b'586',b'1511',b'1863',b'1934',United States of America
b'455',b'1136',b'Northern Westchester Hospital',b'3322',b'632',b'3533',b'1934',United States of America
b'456',b'1136',b'Torrance Memorial Medical Center',b'3082',b'1132',b'1816',b'1328',United States of America
b'457',b'1144',b'Berkshire Health Systems',b'1682',b'2841',b'1096',b'626',United States of America
b'458',b'1145',b'High Point Regional Health System',b'3850',b'658',b'2957',b'1934',United States of America
b'459',b'1146',b'Chatham Hospital',b'4085',b'451',b'3748',b'2394',United States of America
b'460',b'1148',b'Trihealth Bethesda and Good Samaritan Hospital',b'1118',b'704',b'4413',b'2394',United States of America
b'461',b'1149',b'Saint Francis Care Hartford CT',b'2343',b'900',b'1363',b'2394',United States of America
b'462',b'1152',b'Texas Scottish Rite Hospital for Children',b'3683',b'762',b'1392',b'2394',United States of America
b'463',b'1157',b'Genesys Regional Medical Center Grand Blanc Michigan',b'839',b'2109',b'1066',b'1328',United States of America
b'464',b'1160',b'Univesity of California San Diego Medical Center Moores Cancer Center / Ucsd Cancer Center',b'5406',b'653',b'3018',b'1815',United States of America
b'465',b'1169',b'Fawcett Memorial Hospital',b'1280',b'467',b'6962',b'2394',United States of America
b'466',b'1169',"b""Lsu Health Care Services Division Louisiana's Hospital System""",b'5151',b'2691',b'708',b'479',United States of America
b'467',b'1171',b'Eisenhower Medical Center CA',b'623',b'1044',b'3018',b'2394',United States of America
b'468',b'1173',"b""Feminist Women's Health Center""",b'4776',b'424',b'5399',b'1934',United States of America
b'469',b'1173',b'Ridgeview Medical Center',b'1357',b'1916',b'2668',b'839',United States of America
b'470',b'1175',b'St Mary Corwin Medical Center',b'5687',b'429',b'4682',b'1934',United States of America
b'471',b'1176',b'Georgia Reproductive Specialists',b'5992',b'564',b'4365',b'1739',United States of America
b'472',b'1177',b'Via Christi Health System',b'2427',b'883',b'3318',b'1815',United States of America
b'473',b'1179',b'St Anthony Hospital Denver CO',b'3638',b'324',b'6213',b'2394',United States of America
b'474',b'1183',b'Avera Health',b'1269',b'303',b'9261',b'2394',United States of America
b'475',b'1184',b'Saint Alphonsus Regional Medical Center ID',b'1125',b'1087',b'2021',b'2394',United States of America
b'476',b'1184',b'Department of Behavioral Health and Developmental Disabilities',b'1778',b'1853',b'359',b'1934',United States of America
b'477',b'1184',b'Wellmont Health System',b'1272',b'1195',b'3797',b'1739',United States of America
b'478',b'1187',b'Capital Regional Medical Center',b'757',b'780',b'4747',b'2394',United States of America
b'479',b'1189',b'Centra Health',b'1119',b'1145',b'1869',b'2394',United States of America
b'480',b'1192',b'Rogers Memorial Hospital',b'4112',b'589',b'2603',b'2394',United States of America
b'481',b'1197',b'Boulder Community Hospital',b'4320',b'1154',b'1552',b'1328',United States of America
b'482',b'1199',b'Osceola Regional Medical Center',b'882',b'656',b'6059',b'2394',United States of America
b'483',b'1204',b'Methodist Health System',b'2650',b'828',b'1928',b'2394',United States of America
b'484',b'1219',b'Westside Regional Medical Center',b'1253',b'567',b'6430',b'2394',United States of America
b'485',b'1220',b'Community Health Center Inc.',b'3336',b'2425',b'1537',b'565',United States of America
b'486',b'1224',b'Community Health Systems Inc.',b'6292',b'528',b'2416',b'2394',United States of America
b'487',b'1225',b'Mount Nittany Medical Center',b'1031',b'1911',b'2203',b'1157',United States of America
b'488',b'1226',b'University Hospital & Medical Center',b'1553',b'586',b'5746',b'2394',United States of America
b'489',b'1235',b'Women & Infants Hospital of Rhode Island',b'2025',b'1005',b'1681',b'2394',United States of America
b'490',b'1237',b'Community Medical Centers in the San Joaquin Valley',b'1415',b'1047',b'2212',b'2394',United States of America
b'491',b'1239',b'Sky Ridge Medical Center',b'2296',b'1323',b'2278',b'1739',United States of America
b'492',b'1242',b'Sibley Memorial Hospital Washington DC',b'2176',b'1275',b'2762',b'1328',United States of America
b'493',b'1242',b'Saint Vincent Hospital',b'79',b'2654',b'5660',b'801',United States of America
b'494',b'1246',b'Rockingham Memorial Hospital',b'946',b'310',b'10253',b'2394',United States of America
b'495',b'1248',b'Northwest Medical Center Margate FL',b'1180',b'742',b'5127',b'2394',United States of America
b'496',b'1248',b'Medical City Dallas Hospital',b'340',b'1000',b'4991',b'2394',United States of America
b'497',b'1252',b'Bronson Health',b'2090',b'889',b'2348',b'2394',United States of America
b'498',b'1253',b'CHI Franciscan Health',b'1023',b'3316',b'553',b'1085',United States of America
b'499',b'1255',b'Kent Hospital',b'2305',b'3048',b'1991',b'456',United States of America
b'500',b'1262',"b""Columbia St Mary's""",b'2260',b'948',b'2026',b'2394',United States of America
b'501',b'1262',"b""University of North Carolina Kidney Center's""",b'5418',b'2041',b'1286',b'661',United States of America
b'502',b'1265',b'Tallahassee Memorial Healthcare',b'3956',b'1375',b'3195',b'903',United States of America
b'503',b'1270',b'Winthrop University Hospital',b'2555',b'956',b'1852',b'2394',United States of America
b'504',b'1272',b'(1)  Cottage Health System',b'1470',b'2191',b'1950',b'972',United States of America
b'505',b'1273',b'Elliot Health System',b'1839',b'1358',b'1091',b'2394',United States of America
b'506',b'1278',b'Wills Eye Hospital',b'2158',b'1355',b'2778',b'1328',United States of America
b'507',b'1279',b'Washington Regional',b'132',b'2032',b'1830',b'2394',United States of America
b'508',b'1284',b'Dean Health System',b'69',b'814',b'8843',b'2394',United States of America
b'509',b'1286',b'Parker Adventist Hospital',b'2893',b'462',b'6328',b'2394',United States of America
b'510',b'1289',b'Physicians Regional Medical Center Collier Boulevard',b'441',b'862',b'6213',b'2394',United States of America
b'511',b'1293',b'Vidant Health (University Health Systems of Eastern Carolina)',b'744',b'1257',b'2976',b'2394',United States of America
b'512',b'1301',b'Community Healthcare System Indiana',b'2062',b'2074',b'1843',b'972',United States of America
b'513',b'1301',b'Nyack Hospital',b'4554',b'581',b'3731',b'2394',United States of America
b'514',b'1301',b'Pomona Valley Hospital Medical Center CA',b'4044',b'1834',b'7393',b'266',United States of America
b'515',b'1308',b'St Josephs/Candler Hospital',b'1223',b'1011',b'3473',b'2394',United States of America
b'516',b'1310',b'University of Michigan Health Service',b'2825',b'805',b'2945',b'2394',United States of America
b'517',b'1315',b'Washington University Physicians',b'1465',b'625',b'6430',b'2394',United States of America
b'518',b'1320',b'Lenoir Memorial Hospital',b'4776',b'573',b'5399',b'1934',United States of America
b'519',b'1323',b'Connecticut Hospital Association',b'498',b'1504',b'2570',b'2394',United States of America
b'520',b'1326',b'Hospital of Central Connecticut At New Britain General and Bradley Memorial Hospitals',b'3316',b'1169',b'1922',b'1934',United States of America
b'521',b'1326',b'Psychiatric Research Institute New York State',b'2848',b'1974',b'2459',b'798',United States of America
b'522',b'1329',b'Stormont Vail Healthcare',b'3945',b'1108',b'3086',b'1328',United States of America
b'523',b'1337',b'Washington Hospital Healthcare System',b'2371',b'1523',b'675',b'2394',United States of America
b'524',b'1340',b'Steward Health Care System',b'1621',b'510',b'12104',b'898',United States of America
b'525',b'1344',"b""St Peter's Health Care Services""",b'1247',b'2144',b'1219',b'1815',United States of America
b'526',b'1346',b'Freeman Health System',b'563',b'2142',b'2748',b'1328',United States of America
b'527',b'1348',b'Parma Community General Hospital',b'4762',b'1994',b'3145',b'539',United States of America
b'528',b'1352',b'St Lucie Medical Center',b'852',b'733',b'7039',b'2394',United States of America
b'529',b'1353',b'Mount Auburn Hospital',b'258',b'2716',b'2544',b'1289',United States of America
b'530',b'1354',b'St Vincent Healthcare MT',b'1528',b'2394',b'2021',b'972',United States of America
b'531',b'1357',b'Sacred Heart Health System',b'1654',b'1207',b'2263',b'2394',United States of America
b'532',b'1358',b'Baptist Health Arkansas Hospitals',b'866',b'874',b'5838',b'2394',United States of America
b'533',b'1359',b'Mercy Health',b'3485',b'1766',b'1259',b'1289',United States of America
b'534',b'1365',b'Overland Park Regional Medical Center',b'929',b'920',b'6826',b'1934',United States of America
b'535',b'1368',b'Wesley Medical Center Wichita',b'1156',b'1725',b'2010',b'1934',United States of America
b'536',b'1370',b'Regional Medical Center of San Jose',b'1017',b'996',b'6059',b'1934',United States of America
b'537',b'1372',b'Saint Thomas Health Services',b'784',b'1616',b'1889',b'2394',United States of America
b'538',b'1376',b'Gundersen Health System',b'656',b'823',b'8843',b'1815',United States of America
b'539',b'1378',b'Centegra Health System',b'2479',b'1216',b'1645',b'2394',United States of America
b'540',b'1379',b'Springfield Clinic',b'2680',b'1894',b'1734',b'1157',United States of America
b'541',b'1380',b'Northside Hospital',b'733',b'297',b'12104',b'2394',United States of America
b'542',b'1384',b'Thomas Jefferson University Hospitals',b'1258',b'2683',b'2906',b'753',United States of America
b'543',b'1390',b'Riverside Medical Center Kankakee Illinois',b'549',b'1618',b'2441',b'2394',United States of America
b'544',b'1393',b'East Texas Medical Center Regional Healthcare System',b'2164',b'1120',b'2338',b'2394',United States of America
b'545',b'1393',b'Saint Barnabas Health Care System',b'1022',b'430',b'10913',b'1934',United States of America
b'546',b'1395',b'Athens Regional Medical Center Athens GA',b'182',b'3636',b'1911',b'1157',United States of America
b'547',b'1397',b'Coliseum Health System',b'887',b'1341',b'3269',b'2394',United States of America
b'548',b'1410',b'Firsthealth of The Carolinas',b'3048',b'1317',b'1194',b'2394',United States of America
b'549',b'1412',b'Peninsula Regional Medical Center',b'1418',b'1288',b'2595',b'2394',United States of America
b'550',b'1414',b'Staten Island University Hospital NY',b'2939',b'942',b'2748',b'2394',United States of America
b'551',b'1415',b'South County Hospital',b'1911',b'1470',b'3832',b'1328',United States of America
b'552',b'1415',b'East Alabama Medical Center',b'2786',b'2219',b'3985',b'596',United States of America
b'553',b'1423',b'University Health Care System',b'2898',b'1411',b'1097',b'2394',United States of America
b'554',b'1423',b'Westchester Medical Center',b'2864',b'1908',b'1384',b'1328',United States of America
b'555',b'1425',b'Adventist Healthcare Rockville MD',b'1181',b'850',b'9811',b'1085',United States of America
b'556',b'1426',b'Raulerson Hospital',b'1177',b'711',b'7298',b'2394',United States of America
b'557',b'1428',b'Chester County Hospital',b'2649',b'1820',b'1328',b'1815',United States of America
b'558',b'1430',b'Advanced Fertility Center of Chicago',b'6564',b'484',b'4966',b'2394',United States of America
b'559',b'1432',b'San Francisco Veterans Affairs Medical Center',b'7466',b'1417',b'2154',b'972',United States of America
b'560',b'1435',b'Englewood Hospital and Medical Center',b'4547',b'1279',b'1625',b'1934',United States of America
b'561',b'1436',b'Griffin Hospital St Derby CT',b'1509',b'1178',b'3409',b'2394',United States of America
b'562',b'1442',b'Ocala Regional Medical Center',b'837',b'1116',b'6554',b'1934',United States of America
b'563',b'1446',b'Osf Saint Joseph Medical Center',b'1149',b'1868',b'3494',b'1328',United States of America
b'564',b'1446',b'Arizona Hospital and Healthcare Association',b'6913',b'1486',b'2143',b'972',United States of America
b'565',b'1446',b'Center for Human Reproduction Illinois',b'3888',b'1386',b'2567',b'1739',United States of America
b'566',b'1451',b'Pasco County Hospital Medical Center of Trinity Community Hospital of New Port Richey',b'886',b'784',b'7393',b'2394',United States of America
b'567',b'1452',b'ProHealth Care',b'2110',b'1593',b'1872',b'1934',United States of America
b'568',b'1452',b'University of California (UCLA) Medical Center Department of Urology',b'6993',b'1463',b'3241',b'801',United States of America
b'569',b'1455',b'Littleton Adventist Hospital',b'3809',b'472',b'7039',b'2394',United States of America
b'570',b'1460',b'New York Hospital Medical Center of Queens',b'284',b'660',b'10913',b'1934',United States of America
b'571',b'1462',b'Western Maryland Health System',b'694',b'2677',b'565',b'2394',United States of America
b'572',b'1467',b'Research Medical Center Kansas City MO',b'840',b'1225',b'4631',b'2394',United States of America
b'573',b'1467',b'Cape Fear Valley Health System',b'3783',b'1421',b'1577',b'1934',United States of America
b'574',b'1470',b'Bellin Health Systems',b'2743',b'1238',b'1911',b'2394',United States of America
b'575',b'1470',b'Guam Memorial Hospital Authority',b'8612',b'5804',b'243',b'217',United States of America
b'576',b'1472',b'HCA Midwest Health System Midwest.',b'653',b'1950',b'3660',b'1815',United States of America
b'577',b'1474',b'Highline Medical Center Burien WA',b'3737',b'2973',b'3705',b'383',United States of America
b'578',b'1476',b'Lovelace Medical Group in New Mexico',b'1561',b'1268',b'3039',b'2394',United States of America
b'579',b'1476',b'Masonicare Wallingford CT',b'3872',b'1689',b'3607',b'860',United States of America
b'580',b'1480',b'University Hospital Newark',b'5201',b'4179',b'971',b'394',United States of America
b'581',b'1480',b'Michael E Debakey Va Medical Center',b'4285',b'1622',b'3218',b'931',United States of America
b'582',b'1483',b'Medicorp Health System',b'743',b'2506',b'753',b'2394',United States of America
b'583',b'1483',b'Moses Cone Health System',b'1863',b'1587',b'9261',b'446',United States of America
b'584',b'1487',b'Hebrew Rehabilitation Center',b'4158',b'1510',b'1242',b'1934',United States of America
b'585',b'1488',b'Tripler Army Medical Center',b'5927',b'1644',b'1286',b'1289',United States of America
b'586',b'1490',b'University of Toledo Medical Center',b'5328',b'1655',b'2423',b'972',United States of America
b'587',b'1490',b'Fistula Foundation',b'7035',b'820',b'3880',b'1815',United States of America
b'588',b'1490',b'North Memorial Health Care Robbinsdale MN',b'2908',b'1066',b'2668',b'2394',United States of America
b'589',b'1494',"b""Lucile Packard Children's Hospital at Stanford CA""",b'1891',b'1168',b'3269',b'2394',United States of America
b'590',b'1499',"b""Brenner Children's Hospital Wake Forest Baptist Medical Center""",b'72',b'2301',b'3473',b'2394',United States of America
b'591',b'1502',b'Parkland Health & Hospital System',b'426',b'661',b'9504',b'2394',United States of America
b'592',b'1503',b'Avista Adventist Hospital',b'5170',b'505',b'6113',b'2394',United States of America
b'593',b'1506',b'Mercy Medical Center of Durango',b'6572',b'389',b'6826',b'2394',United States of America
b'594',b'1507',b'New York Methodist Hospital',b'4633',b'982',b'2053',b'2394',United States of America
b'595',b'1509',b'Yuma Regional Medical Center Yuma Arizona Hospital',b'88',b'2371',b'3178',b'2394',United States of America
b'596',b'1512',b'Georgia Regional Hospital at Savannah',b'12641',b'393',b'3452',b'2394',United States of America
b'597',b'1514',b'Salinas Valley Memorial Hospital Ca',b'541',b'1544',b'6897',b'1739',United States of America
b'598',b'1514',b'Vanderbilt Health',b'134',b'546',b'12104',b'2394',United States of America
b'599',b'1518',b'Salem Health',b'1901',b'2552',b'1664',b'1157',United States of America
b'600',b'1518',b'Cabell Huntington Hospital',b'4074',b'1990',b'2121',b'972',United States of America
b'601',b'1523',b'Lewis Gale Medical Center',b'940',b'1637',b'5959',b'1289',United States of America
b'602',b'1529',b'Woodrow Wilson Rehabilitation Center',b'2329',b'1055',b'3621',b'2394',United States of America
b'603',b'1529',b'Department of Orthopedic Oncology Washington Hospital Center',b'7136',b'2300',b'3778',b'408',United States of America
b'604',b'1531',b'Inspira Health Network',b'304',b'4089',b'1562',b'1157',United States of America
b'605',b'1539',b'William W Backus Hospital',b'4051',b'983',b'2561',b'2394',United States of America
b'606',b'1546',"b""Woman's Hospital of Texas""",b'1128',b'1657',b'6757',b'1132',United States of America
b'607',b'1548',b'Everett Clinic',b'1356',b'1572',b'3748',b'1934',United States of America
b'608',b'1550',b'Dimensions Healthcare System',b'5589',b'1926',b'2841',b'753',United States of America
b'609',b'1550',b'Baptist Health of Northeast Florida',b'871',b'1736',b'2582',b'2394',United States of America
b'610',b'1554',b'Allegiance Health',b'1784',b'1696',b'5399',b'1132',United States of America
b'611',b'1554',b'Elmhurst Memorial Healthcare',b'2200',b'1316',b'2561',b'2394',United States of America
b'612',b'1556',b'Wentworth Douglass Hospital',b'626',b'1852',b'2630',b'2394',United States of America
